dataset,filename,formula,reduced_formula,num_atoms,num_elements,elements,density_g_cm3,volume_A3,cell_a,cell_b,cell_c,cell_alpha,cell_beta,cell_gamma,is_cubic,is_orthorhombic,metal_fraction,has_metal,organic_fraction,halogen_fraction,void_fraction_estimate,mass_amu,frac_C,frac_H,frac_O,frac_N,frac_Zn,frac_Cu,frac_Fe,frac_Co,frac_Ni,frac_F,frac_Cl,frac_Br
GA_MOFs,hypotheticalMOF_1000070_0_0_3_26_17_3.cif,V2 H9 C34 Br11 O10,V2H9C34Br11O10,66,5,Br_C_H_O_V,1.3527335454396041,1912.8271105883414,6.8179,15.301126000000002,19.551833,95.69134399999999,101.66347700000001,104.17757500000002,False,False,0.030303030303030304,True,0.803030303030303,0.16666666666666666,0.32363322728019794,1558.2562599999999,0.5151515151515151,0.13636363636363635,0.15151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
GA_MOFs,hypotheticalMOF_1000071_0_0_3_26_17_7.cif,V2 H36 C42 O10,VH18C21O5,90,4,C_H_O_V,0.696756168758471,1912.8197803949358,6.8179,19.551833,15.301048,95.693335,104.17618000000002,101.66347700000001,False,False,0.022222222222222223,True,0.9777777777777779,0.0,0.6516219156207645,802.61224,0.4666666666666667,0.4,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GA_MOFs,hypotheticalMOF_1000072_0_0_3_26_17_5.cif,V2 H31 C34 N11 O10,V2H31C34N11O10,88,5,C_H_N_O_V,0.7427143852421627,1912.8374201167264,6.8179,15.300992,19.551833,95.690861,101.66347700000001,104.175078,False,False,0.022727272727272728,True,0.9772727272727273,0.0,0.6286428073789186,855.56064,0.38636363636363635,0.3522727272727273,0.11363636363636363,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GA_MOFs,hypotheticalMOF_1000074_0_0_3_26_17_14.cif,V2 H28 C46 O10,VH14C23O5,86,4,C_H_O_V,0.7314598012312462,1912.8271105883414,6.8179,15.301126000000002,19.551833,95.69134399999999,101.66347700000001,104.17757500000002,False,False,0.023255813953488372,True,0.9767441860465116,0.0,0.6342700993843768,842.5915200000001,0.5348837209302325,0.32558139534883723,0.11627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GA_MOFs,hypotheticalMOF_1000076_0_0_3_26_17_6.cif,V2 H11 C43 N9 O10,V2H11C43N9O10,75,5,C_H_N_O_V,0.7947389334640338,1912.8271105883414,6.8179,15.301126000000002,19.551833,95.69134399999999,101.66347700000001,104.17757500000002,False,False,0.02666666666666667,True,0.9733333333333333,0.0,0.6026305332679831,915.48474,0.5733333333333334,0.14666666666666667,0.13333333333333333,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GA_MOFs,hypotheticalMOF_1000085_0_0_3_26_26_3.cif,V2 H15 C40 Br9 O10,V2H15C40Br9O10,76,5,Br_C_H_O_V,0.9932915994760192,2468.4450517369114,6.8179,19.551136,19.551833,96.352483,101.66347700000001,101.650842,False,False,0.02631578947368421,True,0.8552631578947367,0.11842105263157894,0.5033542002619904,1476.5601,0.5263157894736842,0.19736842105263158,0.13157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11842105263157894
GA_MOFs,hypotheticalMOF_1000093_0_0_3_7_9_0.cif,V4 H18 C34 O20,V2H9C17O10,76,4,C_H_O_V,1.0573736666489493,1492.324899882276,13.6358,11.102244000000002,11.1023,88.053517,108.60584999999999,71.39513,False,False,0.05263157894736842,True,0.9473684210526316,0.0,0.47131316667552536,950.26072,0.4473684210526316,0.23684210526315788,0.2631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GA_MOFs,hypotheticalMOF_1000095_0_0_3_7_9_1.cif,V2 H7 C18 O10 F3,V2H7C18O10F3,40,5,C_F_H_O_V,1.2064682700194744,746.1547969051854,6.8179,11.102288,11.102291,91.949285,108.605752,108.60568900000003,False,False,0.05,True,0.875,0.075,0.3967658649902628,542.1203896,0.45,0.175,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0
GA_MOFs,hypotheticalMOF_1000097_0_0_3_7_9_2.cif,V4 H11 C34 Cl7 O20,V4H11C34Cl7O20,76,5,C_Cl_H_O_V,1.3256823637449897,1492.3081730230042,13.6358,11.102232999999998,11.163952,88.369435,70.476221,108.60473800000001,False,False,0.05263157894736842,True,0.8552631578947367,0.09210526315789473,0.33715881812750514,1191.37614,0.4473684210526316,0.14473684210526316,0.2631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09210526315789473,0.0
GA_MOFs,hypotheticalMOF_10000_1_1_0_13_0_3.cif,Zn8 H10 C32 Br2 O26,Zn4H5C16BrO13,78,5,Br_C_H_O_Zn,2.3114794007499917,1072.902567588619,8.497374,8.497374,14.908571,93.295221,86.692197,90.000262,False,False,0.10256410256410256,True,0.8717948717948718,0.02564102564102564,0.0,1493.4862,0.41025641025641024,0.1282051282051282,0.3333333333333333,0.0,0.10256410256410256,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564
GA_MOFs,hypotheticalMOF_1000100_0_0_3_7_9_3.cif,V2 H5 C18 Br5 O10,V2H5C18(BrO2)5,40,5,Br_C_H_O_V,1.9642578753129039,746.1547969051854,6.8179,11.102288,11.102291,91.949285,108.605752,108.60568900000003,False,False,0.05,True,0.825,0.125,0.017871062343548072,882.6293,0.45,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
GA_MOFs,hypotheticalMOF_1000103_0_0_3_7_9_7.cif,V2 H16 C21 O10,V2H16C21O10,49,4,C_H_O_V,1.1800038569558458,746.1547969051854,6.8179,11.102288,11.102291,91.949285,108.605752,108.60568900000003,False,False,0.04081632653061224,True,0.9591836734693877,0.0,0.4099980715220771,530.22874,0.42857142857142855,0.32653061224489793,0.20408163265306123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GA_MOFs,hypotheticalMOF_1000104_0_0_3_7_9_10.cif,V4 H54 C52 O20,V2H27(C13O5)2,130,4,C_H_O_V,1.3383113590462596,1492.324899882276,13.6358,11.102244000000002,11.1023,88.053517,108.60584999999999,71.39513,False,False,0.03076923076923077,True,0.9692307692307692,0.0,0.3308443204768702,1202.7391599999999,0.4,0.4153846153846154,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GA_MOFs,hypotheticalMOF_1000105_0_0_3_7_7_12.cif,V2 H24 C26 O10,VH12C13O5,62,4,C_H_O_V,1.331600732497602,746.1519710484379,6.8179,11.102216,11.102291,91.951271,108.605752,108.604437,False,False,0.03225806451612903,True,0.9677419354838709,0.0,0.334199633751199,598.3457599999999,0.41935483870967744,0.3870967741935484,0.16129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GA_MOFs,hypotheticalMOF_1000106_0_0_3_7_9_5.cif,V2 H12 C18 N2 O10,VH6C9NO5,44,5,C_H_N_O_V,1.1531860173983517,746.1547969051854,6.8179,11.102288,11.102291,91.949285,108.605752,108.60568900000003,False,False,0.045454545454545456,True,0.9545454545454546,0.0,0.42340699130082415,518.17828,0.4090909090909091,0.2727272727272727,0.22727272727272727,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GA_MOFs,hypotheticalMOF_1000108_0_0_3_7_9_4.cif,V4 H18 C34 O28,V2H9C17O14,84,4,C_H_O_V,1.1997984782692073,1492.3223473638493,13.6358,11.102193,11.1023,88.052387,108.60584999999999,71.39603700000002,False,False,0.047619047619047616,True,0.9523809523809523,0.0,0.40010076086539637,1078.25592,0.40476190476190477,0.21428571428571427,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GA_MOFs,hypotheticalMOF_1000111_0_0_3_7_9_6.cif,V2 H7 C21 N3 O10,V2H7C21N3O10,43,5,C_H_N_O_V,1.2533277091300896,746.1560415600272,6.8179,11.102290999999997,11.102188,91.949911,108.603875,108.605752,False,False,0.046511627906976744,True,0.9534883720930233,0.0,0.3733361454349552,563.17738,0.4883720930232558,0.16279069767441862,0.23255813953488372,0.06976744186046512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GA_MOFs,hypotheticalMOF_1000112_0_0_3_7_9_9.cif,V2 H20 C23 O15,V2H20C23O15,60,4,C_H_O_V,1.4204653708766042,746.1547969051854,6.8179,11.102288,11.102291,91.949285,108.605752,108.60568900000003,False,False,0.03333333333333333,True,0.9666666666666667,0.0,0.2897673145616979,638.2789,0.38333333333333336,0.3333333333333333,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GA_MOFs,hypotheticalMOF_1000113_0_0_3_7_9_11.cif,V4 H34 C42 O24,V2H17(C7O4)3,104,4,C_H_O_V,1.2534429447345308,1492.3288267261223,13.6358,11.102244,11.020304,92.40224599999999,72.705385,71.39513,False,False,0.038461538461538464,True,0.9615384615384617,0.0,0.3732785276327346,1126.4709599999999,0.40384615384615385,0.3269230769230769,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GA_MOFs,hypotheticalMOF_1000116_0_0_3_7_17_1.cif,V2 H10 C24 O10 F4,VH5C12O5F2,50,5,C_F_H_O_V,1.0045560420053277,1051.6548847375007,6.8179,15.301126000000002,11.102291,93.59825100000002,108.605752,104.17757500000002,False,False,0.04,True,0.8799999999999999,0.08,0.49772197899733617,636.2068128000001,0.48,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0
GA_MOFs,hypotheticalMOF_1000119_0_0_3_7_17_2.cif,V2 H10 C24 Cl4 O10,VH5C12Cl2O5,50,5,C_Cl_H_O_V,1.1084817737116794,1051.6548847375007,6.8179,15.301126000000002,11.102291,93.59825100000002,108.605752,104.17757500000002,False,False,0.04,True,0.8799999999999999,0.08,0.4457591131441603,702.0252,0.48,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0
GA_MOFs,hypotheticalMOF_1000120_0_0_3_7_7_3.cif,V2 H6 C20 Br6 O10,VH3C10Br3O5,44,5,Br_C_H_O_V,2.197782374490389,746.155017785155,6.8179,11.102289000000003,11.102291,91.949175,108.605752,108.605707,False,False,0.045454545454545456,True,0.8181818181818181,0.13636363636363635,0.0,987.56264,0.45454545454545453,0.13636363636363635,0.22727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13636363636363635
GA_MOFs,hypotheticalMOF_1000121_0_0_3_7_17_7.cif,V2 H26 C30 O10,VH13(C3O)5,68,4,C_H_O_V,1.023810367391248,1051.660482619174,6.8179,15.300991999999999,11.102291,93.59808199999999,108.605752,104.175078,False,False,0.029411764705882353,True,0.9705882352941176,0.0,0.488094816304376,648.40444,0.4411764705882353,0.38235294117647056,0.14705882352941177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GA_MOFs,hypotheticalMOF_1000123_0_0_3_7_17_12.cif,V2 H32 C33 O10,V2H32C33O10,77,4,C_H_O_V,1.0902587664463537,1051.6548847375007,6.8179,15.301126000000002,11.102291,93.59825100000002,108.605752,104.17757500000002,False,False,0.025974025974025976,True,0.974025974025974,0.0,0.45487061677682317,690.48418,0.42857142857142855,0.4155844155844156,0.12987012987012986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GA_MOFs,hypotheticalMOF_1000124_0_0_3_7_17_5.cif,V2 H22 C24 N8 O10,VH11C12N4O5,66,5,C_H_N_O_V,1.0805921102254081,1051.6548847375007,6.8179,15.301126000000002,11.102291,93.59825100000002,108.605752,104.17757500000002,False,False,0.030303030303030304,True,0.9696969696969697,0.0,0.45970394488729593,684.36208,0.36363636363636365,0.3333333333333333,0.15151515151515152,0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GA_MOFs,hypotheticalMOF_1000125_0_0_3_7_17_14.cif,V2 H22 C36 O10,VH11C18O5,70,4,C_H_O_V,1.131232820835453,1051.659223232701,6.8179,15.300911999999999,11.102291,93.59938900000002,108.605752,104.173621,False,False,0.02857142857142857,True,0.9714285714285713,0.0,0.4343835895822735,716.4368800000001,0.5142857142857142,0.3142857142857143,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GA_MOFs,hypotheticalMOF_1000126_0_0_3_7_17_6.cif,V2 H10 C28 N4 O10,VH5C14N2O5,54,5,C_H_N_O_V,1.048883058164835,1051.659223232701,6.8179,15.300911999999999,11.102291,93.59938900000002,108.605752,104.173621,False,False,0.037037037037037035,True,0.962962962962963,0.0,0.4755584709175825,664.2828,0.5185185185185185,0.18518518518518517,0.18518518518518517,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GA_MOFs,hypotheticalMOF_1000129_0_0_3_7_7_13.cif,V2 H30 C29 O13,V2H30C29O13,74,4,C_H_O_V,1.532065473086451,746.1524784038753,6.8179,11.102233,11.102291,91.950861,108.605752,108.604738,False,False,0.02702702702702703,True,0.972972972972973,0.0,0.23396726345677454,688.4236999999999,0.3918918918918919,0.40540540540540543,0.17567567567567569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GA_MOFs,hypotheticalMOF_1000130_0_0_3_7_7_0.cif,V2 H12 C20 O10,VH6(C2O)5,44,4,C_H_O_V,1.1443055291715876,746.1524784038754,6.8179,11.102291000000001,11.102233,91.950861,108.604738,108.60575199999998,False,False,0.045454545454545456,True,0.9545454545454546,0.0,0.4278472354142062,514.18628,0.45454545454545453,0.2727272727272727,0.22727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GA_MOFs,hypotheticalMOF_1000131_0_0_3_7_26_1.cif,V2 H5 C30 O10 F13,V2H5C30O10F13,60,5,C_F_H_O_V,1.0696590285483023,1357.1347013344084,6.8179,11.102290999999997,19.551136,94.539127,101.650842,108.60575200000001,False,False,0.03333333333333333,True,0.75,0.21666666666666667,0.46517048572584885,874.2169415999999,0.5,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.21666666666666667,0.0,0.0
GA_MOFs,hypotheticalMOF_1000133_0_0_3_7_26_3.cif,V2 H9 C30 Br9 O10,V2H9C30Br9O10,60,5,Br_C_H_O_V,1.652276018527099,1357.1588524366794,6.8179,19.551822999999995,11.102291,94.52546500000001,108.605752,101.66337600000001,False,False,0.03333333333333333,True,0.8166666666666667,0.15,0.17386199073645048,1350.40546,0.5,0.15,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
GA_MOFs,hypotheticalMOF_1000135_0_0_3_7_26_4.cif,V4 H34 C54 O37,V4H34C54O37,129,4,C_H_O_V,0.9045468395924544,2714.35258505971,13.6358,11.102244,19.551833,85.47832,78.336523,108.60487000000002,False,False,0.031007751937984496,True,0.9689922480620157,0.0,0.5477265802037727,1478.5915599999998,0.4186046511627907,0.26356589147286824,0.2868217054263566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GA_MOFs,hypotheticalMOF_1000137_0_0_3_7_26_6.cif,V2 H9 C39 N9 O10,V2H9C39N9O10,69,5,C_H_N_O_V,1.0588839923280482,1357.1588524366794,6.8179,19.551822999999995,11.102291,94.52546500000001,108.605752,101.66337600000001,False,False,0.028985507246376812,True,0.9710144927536232,0.0,0.4705580038359759,865.42606,0.5652173913043478,0.13043478260869565,0.14492753623188406,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GA_MOFs,hypotheticalMOF_1000142_0_0_3_7_7_1.cif,V2 H9 C20 O10 F3,V2H9C20O10F3,44,5,C_F_H_O_V,1.2644084126853836,746.1576482820302,6.8179,11.102244000000002,11.102291,91.948581,108.605752,108.60487000000002,False,False,0.045454545454545456,True,0.8863636363636364,0.06818181818181818,0.3677957936573082,568.1576696,0.45454545454545453,0.20454545454545456,0.22727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.06818181818181818,0.0,0.0
GA_MOFs,hypotheticalMOF_1000143_0_0_3_7_7_2.cif,V4 H13 C40 Cl11 O20,V4H13C40Cl11O20,88,5,C_Cl_H_O_V,1.565904916434121,1492.3152965640604,13.6358,11.102244,11.102291,88.05141899999998,108.605752,71.39513,False,False,0.045454545454545456,True,0.8295454545454546,0.125,0.2170475417829395,1407.2682200000002,0.45454545454545453,0.14772727272727273,0.22727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0
GA_MOFs,hypotheticalMOF_1000147_0_0_3_7_7_7.cif,V2 H24 C26 O10,VH12C13O5,62,4,C_H_O_V,1.3315952952402659,746.155017785155,6.8179,11.102289000000003,11.102291,91.949175,108.605752,108.605707,False,False,0.03225806451612903,True,0.9677419354838709,0.0,0.33420235237986706,598.3457599999999,0.41935483870967744,0.3870967741935484,0.16129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GA_MOFs,hypotheticalMOF_1000149_0_0_3_7_7_5.cif,V2 H19 C20 N7 O10,V2H19C20N7O10,58,5,C_H_N_O_V,1.3782056218331553,746.1536686776865,6.8179,11.102237,11.102291,91.950305,108.605752,108.60480099999998,False,False,0.034482758620689655,True,0.9655172413793104,0.0,0.31089718908342234,619.28876,0.3448275862068966,0.3275862068965517,0.1724137931034483,0.1206896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GA_MOFs,hypotheticalMOF_1000152_0_0_3_7_7_4.cif,V2 H12 C20 O12,VH6(C5O3)2,46,4,C_H_O_V,1.2155137238014828,746.155017785155,6.8179,11.102289000000003,11.102291,91.949175,108.605752,108.605707,False,False,0.043478260869565216,True,0.9565217391304348,0.0,0.3922431380992586,546.18508,0.43478260869565216,0.2608695652173913,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GA_MOFs,hypotheticalMOF_1000153_0_0_3_7_7_6.cif,V2 H7 C25 N5 O10,V2H7C25(NO2)5,49,5,C_H_N_O_V,1.4225895537182252,746.155017785155,6.8179,11.102289000000003,11.102291,91.949175,108.605752,108.605707,False,False,0.04081632653061224,True,0.9591836734693878,0.0,0.2887052231408874,639.23358,0.5102040816326531,0.14285714285714285,0.20408163265306123,0.10204081632653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GA_MOFs,hypotheticalMOF_1000155_0_0_3_7_7_11.cif,V2 H32 C30 O15,V2H32(C2O)15,79,4,C_H_O_V,1.6344879581356804,746.155017785155,6.8179,11.102289000000003,11.102291,91.949175,108.605752,108.605707,False,False,0.02531645569620253,True,0.9746835443037974,0.0,0.1827560209321598,734.44908,0.379746835443038,0.4050632911392405,0.189873417721519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GA_MOFs,hypotheticalMOF_1000157_1_0_3_2_9_0.cif,V2 H4 C12 O10,VH2C6O5,28,4,C_H_O_V,1.0745081555109324,633.6692005517992,6.817899999999999,11.102294,9.58288,90.972313,111.207034,108.605785,False,False,0.07142857142857142,True,0.9285714285714286,0.0,0.4627459222445338,410.03716,0.42857142857142855,0.14285714285714285,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GA_MOFs,hypotheticalMOF_1000161_1_0_3_2_9_1.cif,V2 H3 C12 O10 F1,V2H3C12O10F,28,5,C_F_H_O_V,1.1216573486052637,633.6664149567299,6.8179,11.102288000000001,9.582906,90.97343399999998,111.207526,108.60568899999998,False,False,0.07142857142857142,True,0.8928571428571428,0.03571428571428571,0.43917132569736816,428.0276232,0.42857142857142855,0.10714285714285714,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0
GA_MOFs,hypotheticalMOF_1000163_1_0_3_2_9_2.cif,V2 H3 C12 Cl1 O10,V2H3C12ClO10,28,5,C_Cl_H_O_V,1.164773482665727,633.6683507432773,6.817899999999999,11.102288,9.58288,90.972801,111.207034,108.605689,False,False,0.07142857142857142,True,0.8928571428571428,0.03571428571428571,0.4176132586671365,444.48222,0.42857142857142855,0.10714285714285714,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0
GA_MOFs,hypotheticalMOF_1000165_1_0_3_2_9_3.cif,V2 H3 C12 Br1 O10,V2H3C12BrO10,28,5,Br_C_H_O_V,1.2812559731881,633.6694079034464,6.817899999999999,11.102188,9.58288,90.973498,111.207034,108.60387499999999,False,False,0.07142857142857142,True,0.8928571428571428,0.03571428571428571,0.35937201340595004,488.93322,0.42857142857142855,0.10714285714285714,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571
GA_MOFs,hypotheticalMOF_1000167_0_0_3_2_9_7.cif,V2 H6 C13 O10,V2H6C13O10,31,4,C_H_O_V,1.1112712446683721,633.6656431639009,6.8179,9.582859999999998,11.102228,90.97504499999998,108.60456500000001,111.206767,False,False,0.06451612903225806,True,0.935483870967742,0.0,0.44436437766581394,424.06373999999994,0.41935483870967744,0.1935483870967742,0.3225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GA_MOFs,hypotheticalMOF_1000168_0_0_3_2_9_10.cif,V2 H8 C14 O10,VH4C7O5,34,4,C_H_O_V,1.1480265105662526,633.6666317198976,6.8179,9.541902,11.102288,88.802011,108.605689,69.436382,False,False,0.058823529411764705,True,0.9411764705882353,0.0,0.4259867447168737,438.09032,0.4117647058823529,0.23529411764705882,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GA_MOFs,hypotheticalMOF_1000174_1_0_3_2_9_6.cif,V2 H3 C13 N1 O10,V2H3C13NO10,29,5,C_H_N_O_V,1.1400535193927406,633.6649087284883,6.8179,9.582859999999998,11.102302,90.97451899999999,108.605901,111.206767,False,False,0.06896551724137931,True,0.9310344827586207,0.0,0.4299732403036297,435.04661999999996,0.4482758620689655,0.10344827586206896,0.3448275862068966,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GA_MOFs,hypotheticalMOF_1000176_0_0_3_2_9_9.cif,V2 H6 C13 O11,V2H6C13O11,32,4,C_H_O_V,1.1531932057273637,633.6683507432773,6.817899999999999,11.102288,9.58288,90.972801,111.207034,108.605689,False,False,0.0625,True,0.9375,0.0,0.42340339713631814,440.06314,0.40625,0.1875,0.34375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GA_MOFs,hypotheticalMOF_1000177_0_0_3_2_9_11.cif,V2 H12 C16 O12,VH6(C4O3)2,42,4,C_H_O_V,1.3053906145866658,633.6683507432773,6.817899999999999,11.102288,9.58288,90.972801,111.207034,108.605689,False,False,0.047619047619047616,True,0.9523809523809523,0.0,0.3473046927066671,498.14227999999997,0.38095238095238093,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GA_MOFs,hypotheticalMOF_1000178_0_0_3_2_9_13.cif,V2 H10 C15 O11,V2H10C15O11,38,4,C_H_O_V,1.2267070053861642,633.6683507432773,6.817899999999999,11.102288,9.58288,90.972801,111.207034,108.605689,False,False,0.05263157894736842,True,0.9473684210526316,0.0,0.3866464973069179,468.1163,0.39473684210526316,0.2631578947368421,0.2894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GA_MOFs,hypotheticalMOF_1000179_0_0_3_2_17_1.cif,V2 H3 C18 O10 F5,V2H3C18(O2F)5,38,5,C_F_H_O_V,1.0710901876952887,893.1202848307261,6.817899999999999,15.300992,9.58288,92.79575000000001,111.207034,104.175078,False,False,0.05263157894736842,True,0.8157894736842104,0.13157894736842105,0.46445490615235563,576.0854360000001,0.47368421052631576,0.07894736842105263,0.2631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.13157894736842105,0.0,0.0
GA_MOFs,hypotheticalMOF_1000183_0_0_3_2_17_2.cif,V2 H4 C18 Cl4 O10,VH2C9Cl2O5,38,5,C_Cl_H_O_V,1.1600145327541282,893.1202848307261,6.817899999999999,15.300992,9.58288,92.79575000000001,111.207034,104.175078,False,False,0.05263157894736842,True,0.8421052631578947,0.10526315789473684,0.4199927336229359,623.91336,0.47368421052631576,0.10526315789473684,0.2631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0
GA_MOFs,hypotheticalMOF_1000187_1_0_3_2_17_3.cif,V2 H6 C18 Br2 O10,VH3C9BrO5,38,5,Br_C_H_O_V,1.1972280758639586,893.1155558744081,6.817899999999999,15.301125999999998,9.58288,92.795801,111.207034,104.17757500000002,False,False,0.05263157894736842,True,0.894736842105263,0.05263157894736842,0.4013859620680207,643.92524,0.47368421052631576,0.15789473684210525,0.2631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842
GA_MOFs,hypotheticalMOF_1000193_0_0_3_2_17_12.cif,V2 H20 C24 O10,VH10C12O5,56,4,C_H_O_V,1.0603254380546634,893.1155558744081,6.817899999999999,15.301125999999998,9.58288,92.795801,111.207034,104.17757500000002,False,False,0.03571428571428571,True,0.9642857142857143,0.0,0.4698372809726683,570.2926,0.42857142857142855,0.35714285714285715,0.17857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GA_MOFs,hypotheticalMOF_1000194_0_0_3_2_17_5.cif,V2 H10 C18 N2 O10,VH5C9NO5,42,5,C_H_N_O_V,0.9596779355089452,893.1202848307261,6.817899999999999,15.300992,9.58288,92.79575000000001,111.207034,104.175078,False,False,0.047619047619047616,True,0.9523809523809523,0.0,0.5201610322455275,516.1623999999999,0.42857142857142855,0.23809523809523808,0.23809523809523808,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GA_MOFs,hypotheticalMOF_1000198_0_0_3_2_17_4.cif,V2 H8 C18 O14,VH4C9O7,42,4,C_H_O_V,1.0228391472576135,893.1155558744081,6.817899999999999,15.301125999999998,9.58288,92.795801,111.207034,104.17757500000002,False,False,0.047619047619047616,True,0.9523809523809523,0.0,0.48858042637119325,550.13072,0.42857142857142855,0.19047619047619047,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GA_MOFs,hypotheticalMOF_1000199_0_0_3_2_17_6.cif,V2 H6 C20 N2 O10,VH3C10NO5,40,5,C_H_N_O_V,0.9968437896020892,893.1202848307261,6.817899999999999,15.300992,9.58288,92.79575000000001,111.207034,104.175078,False,False,0.05,True,0.9500000000000001,0.0,0.5015781051989554,536.1520399999999,0.5,0.15,0.25,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GA_MOFs,hypotheticalMOF_10001_1_0_0_13_0_7.cif,Zn4 H8 C17 O13,Zn4H8C17O13,42,4,C_H_O_Zn,1.0553418803630354,1072.9014048854085,8.497374,8.497374,14.908571,93.295221,86.691137,90.000078,False,False,0.09523809523809523,True,0.9047619047619048,0.0,0.4723290598184823,681.87362,0.40476190476190477,0.19047619047619047,0.30952380952380953,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GA_MOFs,hypotheticalMOF_1000203_0_0_3_2_17_11.cif,V2 H16 C22 O12,VH8C11O6,52,4,C_H_O_V,1.0676557778201015,893.1202848307261,6.817899999999999,15.300992,9.58288,92.79575000000001,111.207034,104.175078,False,False,0.038461538461538464,True,0.9615384615384617,0.0,0.46617211108994927,574.23824,0.4230769230769231,0.3076923076923077,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
